,y_pred,pi_lo,pi_hi,0,charge,discharge,soc_start,soc_end
2025-06-30 21:15:00+02:00,183.23639242603412,117.19902784444386,227.58605303734785,,0.0,12.5,34.21052631578947,21.05263157894737
2025-06-30 21:30:00+02:00,181.97052782861238,112.82779805467489,223.21140182585538,,0.0,12.5,21.05263157894737,7.8947368421052655
2025-06-30 21:45:00+02:00,178.97748816861454,110.99633379947345,221.38003253722206,,0.0,7.500000000000003,7.8947368421052655,-0.0
2025-06-30 22:00:00+02:00,140.1104426673643,82.26630406357519,192.6191121173157,,0.0,0.0,-0.0,-0.0
2025-06-30 22:15:00+02:00,138.97918556004285,80.77784570745936,191.12825323666212,,0.0,0.0,-0.0,-0.0
2025-06-30 22:30:00+02:00,138.13864000047175,79.11993073949077,189.46992611345797,,0.0,0.0,-0.0,-0.0
2025-06-30 22:45:00+02:00,137.90909810900524,77.30909699761645,187.66060484764142,,0.0,0.0,-0.0,0.0
2025-06-30 23:00:00+02:00,110.45401054315332,57.67077330345805,168.02365834056175,,0.0,-0.0,0.0,0.0
2025-06-30 23:15:00+02:00,109.39804216862663,55.71426469924026,166.06557515965827,,0.0,-0.0,0.0,0.0
2025-06-30 23:30:00+02:00,109.12841189210086,53.7987380029345,164.15043344215377,,0.0,-0.0,0.0,0.0
2025-06-30 23:45:00+02:00,108.52329836233248,51.92379814279474,162.27780090381123,,0.0,-0.0,0.0,0.0
2025-07-01 00:00:00+02:00,96.66745233284804,40.97590439396227,151.3388981500088,,0.0,-0.0,0.0,0.0
2025-07-01 00:15:00+02:00,95.55471761921046,38.97148736852213,149.33195496258654,,0.0,-0.0,0.0,0.0
2025-07-01 00:30:00+02:00,94.68016745972804,37.46666190074152,147.82659049654362,,0.0,-0.0,0.0,0.0
2025-07-01 00:45:00+02:00,94.03433528807399,36.461161676031416,146.82246604948145,,0.0,-0.0,0.0,0.0
2025-07-01 01:00:00+02:00,81.81595923205614,29.62395306315282,139.9860028791925,,0.0,-0.0,0.0,-0.0
2025-07-01 01:15:00+02:00,81.70417222167066,29.12636042580595,139.48666806054456,,0.0,0.0,-0.0,-0.0
2025-07-01 01:30:00+02:00,81.52939713794012,28.285323762679,138.64573451156485,,0.0,0.0,-0.0,0.0
2025-07-01 01:45:00+02:00,81.03291315580931,27.083803442787826,137.44622363372065,,0.0,0.0,0.0,0.0
2025-07-01 02:00:00+02:00,88.66507416836022,41.680064021265494,128.5483211708559,34941.136869137,0.0,0.0,0.0,0.0
2025-07-01 02:15:00+02:00,88.47136356455233,41.48635341745761,128.35461056704798,,0.0,0.0,0.0,-0.0
2025-07-01 02:30:00+02:00,87.91691645990979,40.93190631281506,127.80016346240545,,0.0,0.0,-0.0,-0.0
2025-07-01 02:45:00+02:00,87.68275338327872,40.697743236183996,127.56600038577439,,0.0,0.0,-0.0,-0.0
2025-07-01 03:00:00+02:00,84.91074866654353,37.9257385194488,124.79399566903919,,12.5,0.0,-0.0,11.875
2025-07-01 03:15:00+02:00,84.98107793639295,37.99606778929822,124.86432493888861,,12.5,0.0,11.875,23.75
2025-07-01 03:30:00+02:00,85.55609075913159,38.571080612036866,125.43933776162726,,12.5,0.0,23.75,35.625
2025-07-01 03:45:00+02:00,85.86331961596794,38.87830946887321,125.7465666184636,,1.6007312000414318,0.0,35.625,37.14569464003936
2025-07-01 04:00:00+02:00,85.06666825509956,38.08165810800483,124.94991525759522,,12.5,0.0,37.14569464003936,49.02069464003936
2025-07-01 04:15:00+02:00,85.64260806769987,38.65759792060514,125.52585507019553,,12.5,0.0,49.02069464003936,60.89569464003936
2025-07-01 04:30:00+02:00,85.85628571335377,38.871275566259044,125.73953271584944,,12.5,0.0,60.89569464003936,72.77069464003935
2025-07-01 04:45:00+02:00,86.21926359430896,39.23425344721423,126.10251059680462,,12.5,0.0,72.77069464003935,84.64569464003935
2025-07-01 05:00:00+02:00,94.16177314866145,47.17676300156673,134.04502015115713,,0.0,0.0,84.64569464003935,84.64569464003935
2025-07-01 05:15:00+02:00,95.75313020152339,48.768120054428664,135.63637720401906,,0.0,0.0,84.64569464003935,84.64569464003935
2025-07-01 05:30:00+02:00,96.3457171480758,49.36070700098108,136.22896415057147,,0.0,0.0,84.64569464003935,84.64569464003935
2025-07-01 05:45:00+02:00,97.2112542697731,50.22624412267837,137.09450127226876,,0.0,0.0,84.64569464003935,84.64569464003935
2025-07-01 06:00:00+02:00,109.8733597135555,62.888349566460775,149.75660671605118,,0.0,12.5,84.64569464003935,71.48779990319724
2025-07-01 06:15:00+02:00,111.07418010685326,64.08916995975854,150.95742710934894,,0.0,12.5,71.48779990319724,58.32990516635514
