,y_pred,pi_lo,pi_hi,0,charge,discharge,soc_start,soc_end
2025-07-12 01:00:00+02:00,89.02778271191454,41.168747359994796,130.36778927128714,,0.0,0.0,-0.0,-0.0
2025-07-12 01:15:00+02:00,90.40369037831127,42.544655026391524,131.74369693768386,,0.0,0.0,-0.0,-0.0
2025-07-12 01:30:00+02:00,91.36480334780767,43.50576799588792,132.70480990718028,,0.0,0.0,-0.0,0.0
2025-07-12 01:45:00+02:00,91.60411697159023,43.745081619670486,132.94412353096283,,0.0,0.0,0.0,0.0
2025-07-12 02:00:00+02:00,87.78237190005174,39.923336548132,129.12237845942434,10532.276315789473,0.0,0.0,0.0,0.0
2025-07-12 02:15:00+02:00,87.93867361779603,40.079638265876284,129.2786801771686,,0.0,0.0,0.0,-0.0
2025-07-12 02:30:00+02:00,88.23679237620561,40.37775702428587,129.5767989355782,,0.0,0.0,-0.0,-0.0
2025-07-12 02:45:00+02:00,88.96326821525058,41.104232863330836,130.30327477462316,,0.0,0.0,-0.0,-0.0
2025-07-12 03:00:00+02:00,84.92285268052312,37.06381732860338,126.26285923989572,,0.0,0.0,-0.0,-0.0
2025-07-12 03:15:00+02:00,84.01232542848182,36.15329007656207,125.35233198785441,,0.0,0.0,-0.0,-0.0
2025-07-12 03:30:00+02:00,83.72886802965648,35.86983267773674,125.06887458902908,,0.0,0.0,-0.0,-0.0
2025-07-12 03:45:00+02:00,83.39591718260368,35.53688183068394,124.73592374197628,,0.0,0.0,-0.0,-0.0
2025-07-12 04:00:00+02:00,82.53347980556748,34.67444445364774,123.87348636494008,,0.0,0.0,-0.0,-0.0
2025-07-12 04:15:00+02:00,83.12807283581893,35.26903748389918,124.46807939519152,,0.0,0.0,-0.0,-0.0
2025-07-12 04:30:00+02:00,83.04281850783947,35.18378315591973,124.38282506721207,,0.0,0.0,-0.0,-0.0
2025-07-12 04:45:00+02:00,83.79906098130559,35.94002562938584,125.13906754067818,,0.0,0.0,-0.0,-0.0
2025-07-12 05:00:00+02:00,86.41076337880989,38.551728026890146,127.75076993818249,,0.0,0.0,-0.0,-0.0
2025-07-12 05:15:00+02:00,87.24145377046072,39.38241841854098,128.5814603298333,,0.0,0.0,-0.0,-0.0
2025-07-12 05:30:00+02:00,87.73194491841271,39.872909566492964,129.07195147778532,,0.0,0.0,-0.0,-0.0
2025-07-12 05:45:00+02:00,87.45255992531106,39.59352457339132,128.79256648468368,,0.0,0.0,-0.0,-0.0
2025-07-12 06:00:00+02:00,89.16880670898675,41.30977135706701,130.50881326835935,,0.0,-0.0,-0.0,-0.0
2025-07-12 06:15:00+02:00,87.72885957517377,39.86982422325403,129.06886613454637,,0.0,0.0,-0.0,0.0
2025-07-12 06:30:00+02:00,86.98497802794418,39.12594267602444,128.32498458731678,,0.0,-0.0,0.0,-0.0
2025-07-12 06:45:00+02:00,86.27377547898202,38.414740127062274,127.61378203835461,,0.0,0.0,-0.0,0.0
2025-07-12 07:00:00+02:00,79.89702197653463,32.03798662461489,121.23702853590723,,0.0,-0.0,0.0,0.0
2025-07-12 07:15:00+02:00,78.66587073351252,30.806835381592776,120.00587729288512,,0.0,-0.0,0.0,0.0
2025-07-12 07:30:00+02:00,77.09773345186998,29.23869809995024,118.43774001124258,,0.0,-0.0,0.0,0.0
2025-07-12 07:45:00+02:00,75.75233088604409,27.89329553412435,117.09233744541669,,0.0,-0.0,0.0,0.0
2025-07-12 08:00:00+02:00,73.37015470409018,25.51111935217044,114.71016126346278,,0.0,0.0,0.0,-0.0
2025-07-12 08:15:00+02:00,72.85570983070954,24.9966744787898,114.19571639008214,,0.0,0.0,-0.0,-0.0
2025-07-12 08:30:00+02:00,73.34355850636172,25.484523154441973,114.68356506573431,,0.0,0.0,-0.0,-0.0
2025-07-12 08:45:00+02:00,73.62199045712973,25.762955105209983,114.96199701650232,,0.0,-0.0,-0.0,0.0
2025-07-12 09:00:00+02:00,53.260669847818775,5.401634495899032,94.60067640719137,,0.0,0.0,0.0,-0.0
2025-07-12 09:15:00+02:00,53.943250677769335,6.084215325849591,95.28325723714192,,0.0,-0.0,-0.0,0.0
2025-07-12 09:30:00+02:00,53.192792433441674,5.333757081521931,94.53279899281426,,0.0,-0.0,0.0,0.0
2025-07-12 09:45:00+02:00,53.088465577298244,5.2294302253785006,94.42847213667085,,0.0,-0.0,0.0,0.0
2025-07-12 10:00:00+02:00,35.47136559146651,-12.387669760453235,76.8113721508391,,0.0,-0.0,0.0,0.0
2025-07-12 10:15:00+02:00,34.65833304616315,-13.200702305756593,75.99833960553575,,0.0,-0.0,0.0,0.0
2025-07-12 10:30:00+02:00,34.0449382117602,-13.814097140159546,75.3849447711328,,0.0,0.0,0.0,-0.0
2025-07-12 10:45:00+02:00,34.112641950115076,-13.746393401804667,75.45264850948767,,0.0,-0.0,-0.0,0.0
2025-07-12 11:00:00+02:00,26.79474986375211,-21.064285488167634,68.13475642312471,,0.0,0.0,0.0,-0.0
2025-07-12 11:15:00+02:00,27.146206180862166,-20.712829171057578,68.48621274023476,,0.0,0.0,-0.0,-0.0
2025-07-12 11:30:00+02:00,27.73103588976104,-20.127999462158705,69.07104244913364,,0.0,0.0,-0.0,-0.0
2025-07-12 11:45:00+02:00,29.073852663418435,-18.78518268850131,70.41385922279103,,0.0,0.0,-0.0,-0.0
2025-07-12 12:00:00+02:00,20.06546364246824,-27.793571709451502,61.40547020184084,,0.0,0.0,-0.0,-0.0
2025-07-12 12:15:00+02:00,18.580147433363994,-29.27888791855575,59.92015399273659,,0.0,0.0,-0.0,-0.0
2025-07-12 12:30:00+02:00,18.098051261408187,-29.760984090511556,59.438057820780784,,0.0,0.0,-0.0,-0.0
2025-07-12 12:45:00+02:00,17.919287345199436,-29.939748006720308,59.25929390457203,,5.2631578947368425,0.0,-0.0,5.0
2025-07-12 13:00:00+02:00,10.71552055619968,-37.143514795720066,52.055527115572275,,12.5,0.0,5.0,16.875
2025-07-12 13:15:00+02:00,10.696365851753889,-37.162669500165855,52.036372411126486,,12.5,0.0,16.875,28.75
2025-07-12 13:30:00+02:00,12.917252550169843,-34.9417828017499,54.25725910954244,,12.5,0.0,28.75,40.625
2025-07-12 13:45:00+02:00,13.910662193909348,-33.9483731580104,55.25066875328194,,12.5,0.0,40.625,52.5
2025-07-12 14:00:00+02:00,10.026797680658856,-37.832237671260884,51.366804240031456,,12.5,0.0,52.5,64.375
2025-07-12 14:15:00+02:00,11.402194103950315,-36.45684124796943,52.74220066332291,,12.5,0.0,64.375,76.25
2025-07-12 14:30:00+02:00,11.564134081183592,-36.29490127073615,52.90414064055619,,12.5,0.0,76.25,88.125
2025-07-12 14:45:00+02:00,11.81397799699327,-36.04505735492647,53.15398455636587,,12.5,0.0,88.125,100.0
2025-07-12 15:00:00+02:00,20.262417549600997,-27.596617802318747,61.602424108973594,,0.0,0.0,100.0,100.0
2025-07-12 15:15:00+02:00,20.496281983552198,-27.362753368367546,61.83628854292479,,0.0,0.0,100.0,100.0
2025-07-12 15:30:00+02:00,20.399150149638135,-27.45988520228161,61.73915670901073,,-0.0,0.0,100.0,100.0
2025-07-12 15:45:00+02:00,20.706919918233044,-27.1521154336867,62.04692647760564,,0.0,0.0,100.0,100.0
2025-07-12 16:00:00+02:00,39.53324867542256,-8.32578667649718,80.87325523479515,,0.0,-0.0,100.0,100.0
2025-07-12 16:15:00+02:00,40.40279210497117,-7.456243246948574,81.74279866434377,,0.0,0.0,100.0,100.0
2025-07-12 16:30:00+02:00,41.21108393595629,-6.647951415963455,82.55109049532888,,0.0,0.0,100.0,100.0
2025-07-12 16:45:00+02:00,43.67374855792388,-4.185286793995864,85.01375511729648,,0.0,-0.0,100.0,100.0
2025-07-12 17:00:00+02:00,71.01240809692574,23.153372745005996,112.35241465629834,,0.0,0.0,100.0,100.0
2025-07-12 17:15:00+02:00,71.4971464678113,23.63811111589156,112.8371530271839,,0.0,0.0,100.0,100.0
2025-07-12 17:30:00+02:00,71.51587812485396,23.656842772934212,112.85588468422655,,0.0,-0.0,100.0,100.0
2025-07-12 17:45:00+02:00,71.4261519412579,23.567116589338156,112.7661585006305,,-0.0,0.0,100.0,100.0
2025-07-12 18:00:00+02:00,85.63253834494058,37.77350299302084,126.97254490431318,,-0.0,0.0,100.0,100.0
2025-07-12 18:15:00+02:00,86.3721078815808,38.51307252966106,127.7121144409534,,-0.0,0.0,100.0,100.0
2025-07-12 18:30:00+02:00,87.09204903994589,39.23301368802615,128.4320555993185,,-0.0,0.0,100.0,100.0
2025-07-12 18:45:00+02:00,87.50308484887432,39.64404949695458,128.84309140824692,,0.0,0.0,100.0,100.0
2025-07-12 19:00:00+02:00,106.64599713266136,58.78696178074162,147.98600369203396,,0.0,0.0,100.0,100.0
2025-07-12 19:15:00+02:00,108.36026401531456,60.50122866339481,149.70027057468715,,0.0,0.0,100.0,100.0
2025-07-12 19:30:00+02:00,108.80563330786747,60.94659795594772,150.14563986724005,,0.0,-0.0,100.0,100.0
2025-07-12 19:45:00+02:00,110.15824438616939,62.29920903424964,151.498250945542,,0.0,-0.0,100.0,100.0
2025-07-12 20:00:00+02:00,127.36393421117738,79.50489885925764,168.70394077055,,0.0,12.5,100.0,86.84210526315789
2025-07-12 20:15:00+02:00,128.08304366542893,80.22400831350919,169.42305022480153,,0.0,12.5,86.84210526315789,73.68421052631578
2025-07-12 20:30:00+02:00,128.0483778636126,80.18934251169284,169.38838442298518,,0.0,12.5,73.68421052631578,60.52631578947368
2025-07-12 20:45:00+02:00,128.07130789116437,80.21227253924462,169.41131445053696,,0.0,12.5,60.52631578947368,47.368421052631575
2025-07-12 21:00:00+02:00,118.85707960923797,70.99804425731823,160.19708616861055,,0.0,12.5,47.368421052631575,34.21052631578947
2025-07-12 21:15:00+02:00,118.11302363732646,70.25398828540672,159.45303019669905,,0.0,12.5,34.21052631578947,21.05263157894737
2025-07-12 21:30:00+02:00,117.1479497975365,69.28891444561675,158.48795635690908,,0.0,7.500000000000003,21.05263157894737,13.157894736842104
2025-07-12 21:45:00+02:00,117.25566707572362,69.39663172380388,158.5956736350962,,0.0,12.5,13.157894736842104,-0.0
2025-07-12 22:00:00+02:00,111.12927937047718,63.270244018557435,152.46928592984978,,0.0,0.0,-0.0,-0.0
2025-07-12 22:15:00+02:00,110.74541486953308,62.886379517613335,152.08542142890568,,0.0,0.0,-0.0,-0.0
2025-07-12 22:30:00+02:00,110.96564096079095,63.106605608871206,152.30564752016355,,0.0,0.0,-0.0,0.0
2025-07-12 22:45:00+02:00,110.99046483117144,63.13142947925169,152.33047139054403,,0.0,-0.0,0.0,0.0
2025-07-12 23:00:00+02:00,101.12567975600442,53.26664440408467,142.465686315377,,0.0,-0.0,0.0,0.0
2025-07-12 23:15:00+02:00,100.78266082106244,52.92362546914269,142.12266738043502,,0.0,-0.0,0.0,0.0
2025-07-12 23:30:00+02:00,100.54368072450886,52.68464537258912,141.88368728388144,,0.0,-0.0,0.0,0.0
2025-07-12 23:45:00+02:00,100.41678939280135,52.557754040881605,141.75679595217395,,0.0,-0.0,0.0,0.0
2025-07-13 00:00:00+02:00,91.85202655878939,43.99299120686965,133.192033118162,,0.0,-0.0,0.0,0.0
2025-07-13 00:15:00+02:00,91.96415138465024,44.10511603273049,133.30415794402285,,0.0,-0.0,0.0,0.0
2025-07-13 00:30:00+02:00,91.97973552428887,44.120700172369126,133.31974208366148,,0.0,-0.0,0.0,0.0
2025-07-13 00:45:00+02:00,91.81579531471978,43.956759962800035,133.1558018740924,,0.0,-0.0,0.0,0.0
2025-07-13 01:00:00+02:00,86.69911953578563,38.84008418386588,128.03912609515822,,0.0,-0.0,0.0,-0.0
